0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,821,807,1055,728,1315,884,853,765,1304,662,1034,970,628,0,627,1024,600,691,905,1083,741,726,1000,786,751,699,753,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,977,855,888,955,933,752,904,824,846,797,812,804,875,759,0,706,888,684,1189,672,674,676,752,753,1023,789,1150,926,848,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,934,760,1326,939,1423,820,744,732,757,1149,839,1061,725,749,1147,0,1079,800,959,697,800,1236,670,930,1143,772,996,760,1063,811,1124,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,839,726,1106,977,816,812,824,1001,881,886,854,963,647,752,1366,974,0,674,1072,641,857,773,892,817,987,757,775,898,973,797,1028,784,752,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,865,1146,924,1018,823,806,1045,1212,822,747,747,1055,704,1008,818,822,735,0,750,658,1123,783,865,751,649,731,1038,1282,708,1017,746,759,762,1202,1008,978,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,777,962,810,888,1542,794,1132,884,860,836,809,897,1079,713,988,687,988,719,1019,0,701,995,641,765,840,1229,785,672,754,683,1024,943,1225,807,1001,805,778,750,986,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1008,849,777,1193,721,843,1275,929,955,997,893,1308,889,1033,714,841,1087,763,821,884,0,1004,831,745,703,774,763,666,1091,967,748,683,1065,780,859,846,1160,813,767,1049,701,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,925,994,887,837,1041,956,824,939,1060,1067,981,803,783,811,900,711,1075,756,719,909,952,0,635,710,1105,703,946,733,960,771,782,903,1053,799,744,1162,729,791,853,1022,946,1146,995,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,829,994,824,966,921,872,1263,955,943,1212,1026,840,845,897,985,1010,971,988,1015,1021,1029,1026,1020,1027,1031,1034,1037,1042,1047,1068,1077,1093,1095,1097,1098,1101,1101,1060,738,777,821,827,806,1028,881,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,678,794,781,796,752,1438,778,773,899,774,734,702,520,520,520,520,520,520,520,522,520,522,520,519,521,523,524,530,537,543,547,552,556,560,564,568,569,868,777,920,1043,1255,753,770,1028,690,996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,586,1113,684,1247,938,759,711,787,844,757,727,696,680,379,167,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,168,428,740,800,922,830,740,748,1230,839,798,818,669,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,961,744,777,799,714,850,782,963,629,713,696,675,664,637,564,564,561,556,558,559,559,559,559,559,559,559,559,559,558,556,556,556,556,556,556,556,552,584,675,738,825,986,909,759,889,799,1104,753,1101,0,0,0,0,0,0,0
0,0,0,0,0,0,0,884,1007,718,1100,697,672,1201,746,695,719,699,680,663,652,620,510,613,663,671,695,722,732,761,805,783,776,763,757,757,759,765,768,767,769,768,768,832,965,747,706,730,805,669,717,1375,768,1067,753,750,751,1033,0,0,0,0,0,0
0,0,0,0,0,0,561,668,625,786,599,942,714,726,690,729,699,685,668,645,646,551,557,494,547,781,539,565,705,839,712,685,0,205,212,311,224,239,285,169,252,233,162,158,621,692,700,715,768,782,760,812,773,933,667,1162,887,957,683,0,0,0,0,0
0,0,0,0,0,772,661,705,985,512,799,632,809,906,700,695,683,673,655,627,639,583,978,706,537,748,606,675,550,504,595,534,0,226,333,246,231,263,314,228,210,233,250,266,458,592,655,688,732,756,783,785,809,804,1224,693,1170,747,715,1006,0,0,0,0
0,0,0,0,759,559,537,880,558,873,575,837,618,675,682,681,679,663,643,604,557,584,576,599,567,605,506,578,518,518,989,568,0,232,280,197,206,264,229,237,224,327,246,260,285,463,575,639,692,732,754,855,855,709,823,895,821,697,747,725,0,0,0,0
0,0,0,0,590,567,825,608,690,873,640,668,676,666,686,679,675,648,628,597,536,814,561,618,611,656,548,1026,710,550,585,678,0,305,229,273,240,305,236,298,245,318,256,247,358,291,462,563,636,690,729,795,967,829,845,816,688,860,1400,708,923,0,0,0
0,0,0,570,606,625,604,638,766,785,665,622,697,705,700,679,667,619,564,582,832,773,873,604,908,690,552,554,668,499,520,786,0,205,205,199,314,206,297,260,341,231,279,257,256,367,332,465,561,635,687,750,761,801,750,1344,729,705,803,822,733,945,0,0
0,0,472,887,563,578,922,694,926,652,636,694,715,712,695,663,657,593,571,605,577,751,591,574,623,856,548,566,577,732,950,614,0,252,226,222,204,328,239,291,231,245,348,335,295,312,320,389,485,571,635,703,738,767,682,744,872,1171,914,1297,829,719,692,0
0,562,563,473,670,504,701,924,562,634,689,723,730,712,679,635,657,554,919,601,605,794,686,628,851,546,603,952,679,562,853,632,0,207,347,210,254,253,243,283,231,233,319,277,263,437,350,386,417,507,580,647,703,738,819,797,1093,952,858,792,1106,753,1074,0
433,452,624,677,511,919,576,543,607,667,720,742,736,702,648,598,545,556,750,548,793,619,628,749,556,821,592,659,615,614,652,633,0,197,331,206,322,195,217,207,369,234,240,373,295,300,320,331,322,428,515,592,655,704,768,680,678,724,818,1244,727,1112,935,618
564,488,663,499,487,525,686,602,595,693,759,759,732,676,604,543,556,791,671,795,573,806,632,614,879,557,631,1076,600,1017,587,616,0,224,207,252,201,219,239,235,220,350,282,243,364,268,296,332,337,321,427,519,599,659,727,757,623,937,833,919,759,763,701,1065
515,597,453,642,503,796,570,587,726,791,803,763,712,632,637,539,636,624,599,580,596,617,766,908,649,805,498,626,600,627,677,974,0,184,295,222,221,346,229,366,229,221,242,266,256,360,312,442,282,282,384,464,540,607,675,731,752,730,756,715,663,745,1244,837
536,411,421,441,686,498,537,748,839,852,808,732,680,534,568,800,492,870,654,650,661,604,550,783,650,757,973,816,814,702,779,562,0,236,205,217,201,224,206,259,308,235,407,246,360,255,406,309,390,396,290,401,484,552,624,680,720,799,1023,902,1226,1020,752,716
368,554,410,555,487,553,728,867,912,863,776,676,622,707,661,547,704,539,744,616,624,912,716,600,589,864,716,630,594,781,1095,661,0,272,214,237,204,177,179,196,236,233,241,240,227,322,239,315,319,281,400,291,420,492,567,628,680,764,737,1032,691,817,974,1325
333,319,379,383,442,651,876,980,944,829,700,591,540,639,583,656,592,544,535,847,605,590,913,617,860,626,913,626,1066,677,853,694,0,173,174,263,176,191,246,211,309,239,374,240,398,276,281,279,349,316,388,342,367,423,508,572,633,708,755,738,849,847,1097,786
369,387,431,344,429,830,1053,1064,920,738,590,508,535,574,507,553,698,548,667,598,615,730,669,605,625,613,685,776,728,606,849,758,0,196,192,245,240,253,272,209,218,231,204,275,262,302,264,304,508,416,299,270,302,379,451,519,584,652,704,762,988,1126,880,677
448,265,308,298,763,1143,1236,1080,805,602,516,465,486,679,530,432,794,626,494,757,570,608,571,847,587,636,1150,707,746,1053,942,901,0,120,236,190,156,181,279,196,203,365,232,229,222,366,355,351,278,268,264,455,382,343,400,470,536,603,659,716,924,885,764,1104
218,231,284,199,1102,1445,1312,952,580,442,532,390,576,497,694,525,585,535,803,607,788,778,566,562,834,710,626,649,918,722,921,948,0,132,180,140,145,222,178,273,189,205,322,223,251,242,232,370,260,271,391,294,292,334,326,405,480,548,611,0,823,911,1169,1006
205,224,281,165,2171,2051,1491,992,640,483,502,537,546,596,610,633,665,672,677,720,738,757,795,804,804,840,840,871,910,947,1060,1090,0,117,137,187,194,195,213,224,237,253,260,279,296,294,317,329,355,356,361,374,390,391,572,809,911,880,828,0,766,907,769,789
257,178,177,189,5382,2131,1281,892,719,704,703,704,703,704,704,704,703,704,704,703,704,704,704,703,704,703,703,704,703,704,703,1020,1027,1055,1064,1061,1053,1047,1038,1029,1021,1017,1019,1021,1026,1030,1035,1035,1035,1035,1035,1036,1039,1039,1035,1200,1531,1653,1535,0,884,1028,714,1150
